Year,Country,Region,Forest_Area_km2,Population_Density,Agricultural_Land_Percent,Rainfall_mm,Temperature_C,Road_Density_km_per_km2,Mining_Activity,Protected_Area_Percent,Deforestation_Rate,Fire_Incidents,Logging_Activity,Urban_Expansion_Rate,Carbon_Emissions_kt,Label
2020,Madagascar,Sumatra,797675,68,43.96392079834704,2057.4431408300534,21.78331512428216,0.1643402932156826,0.05838582673080154,14.497735604510636,0.019228539261356706,19,0.17098513130221427,0.8912527442059646,3066,danger
2020,Vietnam,Amazon,1208175,71,25.335885642330357,1378.3304250358751,22.393698363420462,0.15295775431028177,0.03714633393344715,20.38897572782475,0.01455911494791777,89,0.050535925547869814,1.8017427532473989,7432,safe
2017,Brazil,Palawan,4175002,44,16.731143540308512,1389.571040253643,24.17968508013887,0.15312945705705885,0.044891172259279015,21.253775115814587,0.028363951813582044,15,0.06543832116578259,1.466362101238973,2687,danger
2021,Vietnam,Amazonas,2367306,14,43.457687698794786,3028.5872390696177,22.511920046044672,0.14610181526044533,0.05371693216040289,28.89894841643009,0.01580292939039736,57,0.10742414965734799,0.5305112466014015,6983,danger
2023,Bolivia,Amazonas,763625,93,31.95638526560287,3575.8003209474946,23.20567586016499,0.13718323049727515,0.020353552248180487,13.911412942030461,0.018470484181241725,84,0.042314561297860466,1.5869470053490904,2068,danger
2024,Bolivia,Sumatra,1342840,56,17.567831695614196,3888.197751583417,21.349784860716422,0.10062846392185325,0.01557516228655298,22.833514203229917,0.01615285767812969,76,0.16223125231750113,0.5533278163235826,4103,danger
2022,Peru,Santa Cruz,4894643,76,38.81535994345783,2885.0413526483335,22.961767655589984,0.13203285106635185,0.08804219028736049,26.345185379750458,0.019120457849004926,50,0.15472732900115216,1.9960716902207196,2419,danger
2020,Brazil,Central Highlands,625355,79,30.44454553958002,1552.3039700828708,25.722838145420013,0.017288695409715185,0.04337237028314211,21.204829275661048,0.016762626974808178,88,0.029058342393156324,1.8089550315367968,5998,danger
2022,Philippines,Sumatra,4722102,65,34.172519289612794,1316.951036346792,24.41853708091064,0.12807824030478906,0.04120936096325392,15.100073050021514,0.006199188964486897,69,0.09276594636332643,0.9460156213100686,4597,safe
2019,Madagascar,Palawan,1115937,68,28.435933528263277,3438.5529146102735,23.467187612359112,0.15779676405200668,0.0035612150272841484,15.251004600400005,0.027051204650192465,86,0.1549655533309243,0.8861168452950581,6338,danger
2022,Indonesia,Sumatra,1875607,9,43.148359352720256,2736.2694290799977,27.46452128857114,0.10506808847303413,0.049797630258739324,10.785061061419999,0.016109845472894242,51,0.06746590622068296,1.0721616231584132,7593,danger
2024,Brazil,Central,519477,57,43.182508627321994,2854.8550630411596,28.935099713933177,0.07792753240117502,0.05541697216110001,16.108884530969632,0.019723591212683717,90,0.12662136454354633,1.0342504479716645,7775,danger
2018,Indonesia,Sarawak,4056210,59,38.37555287297545,3344.3862662641277,27.56789222902397,0.06271107961218603,0.055884087095466654,24.892073580067603,0.008479695068949675,80,0.010042624291514547,1.0585067275780715,4124,safe
2024,Brazil,Santa Cruz,2987111,41,14.21605509585849,3109.831683197355,23.320007021176792,0.13213238953079567,0.07070311693228844,10.950355144142208,0.005084696199565979,37,0.1217377521058636,0.9774148191792207,7597,safe
2022,Brazil,Eastern,2509606,60,43.55415447616275,3503.37475856829,27.444421678375537,0.14163222773968268,0.017748183499101178,14.385905650096614,0.011132252341091074,22,0.030530596000121403,1.431700110272497,5892,safe
2024,Vietnam,Eastern,2059757,63,36.84051922131639,1168.6417163796355,21.51980182474051,0.1754838439738831,0.025222313423061884,24.124649970635637,0.022614650803333757,90,0.16611666502289027,0.746395495580936,2439,danger
2016,Brazil,Santa Cruz,3932207,97,37.88096664017198,3242.5619102395144,21.30317988091291,0.07504347566758823,0.08107304652304127,25.65303125645753,0.0074798632528219645,24,0.0710898927160957,1.7689719386690197,3286,safe
2019,Peru,Palawan,4967890,73,24.519313616154864,3552.558271966286,23.45627037036159,0.15625673840326126,0.09471706168433941,19.106368201238567,0.027722186009661694,45,0.05631077254563915,1.718603726046973,3208,danger
2023,Philippines,Central,2381297,77,45.17118224628027,1858.405127374943,28.07702369044057,0.1166576065959742,0.013593274736732065,23.96148676957298,0.010375564233904615,24,0.16817779534229702,1.2147248117829057,3078,safe
2018,Bolivia,Central,1323759,63,39.0148640093943,2921.3418219797586,22.463482472423017,0.17773893322883505,0.04976495545052182,17.75904337309784,0.010114840357294395,84,0.010028804614362043,1.7790949479178213,7427,safe
2020,Malaysia,Amazon,3530855,6,14.503618661167778,1942.4861915109163,20.632534088986795,0.11028430057616793,0.021417625273958685,13.19826490048255,0.009537699040537388,65,0.07932175986686896,0.8707176050454399,4563,safe
2015,Indonesia,Sarawak,631184,69,26.311121376246508,3873.913199447362,21.31709535206355,0.10834966739561377,0.006007316835498245,17.96298987045813,0.005349542824284119,13,0.07400070811500628,0.5263481835559505,5623,safe
2023,Bolivia,Amazonas,1635627,64,45.455214478405665,1100.2707173065112,28.5874496852958,0.11979664547377272,0.03255033381261354,21.599356404062856,0.024295136711955864,61,0.05696007484991017,1.4288118875447346,3253,danger
2015,Malaysia,Madre de Dios,2747805,55,11.887868067895159,2739.3785314988654,26.337832847472875,0.15236991747706255,0.014368762518421275,28.961065637057807,0.02687586328113146,19,0.1823508664002954,1.1868641104470732,5357,danger
2019,Philippines,Palawan,745300,34,48.45666478568198,1499.5106411485453,22.532011633699767,0.1932911909774076,0.07099330734342463,11.375019041773546,0.02035406756540497,54,0.15018567870334446,1.350746819443806,5209,danger
2018,Philippines,Madre de Dios,1084010,15,37.16650273278251,3136.660615531476,25.552958253281815,0.023977037300995475,0.05337254136714445,20.147881876899213,0.009704999541996558,93,0.012784632838387756,1.8490091135276046,5549,safe
2017,Indonesia,Madre de Dios,592036,96,35.255039105735065,1527.6708502559864,25.275796224253504,0.020152574454293262,0.01438344709903109,16.57839556421449,0.012131949923521993,38,0.14293748988699082,1.954888360348915,2614,safe
2020,Indonesia,Santa Cruz,1353392,80,20.822370259519655,1706.1497856950728,26.554359784406614,0.18813456410739432,0.0009241588405514367,20.16623388553389,0.016898167434124083,62,0.1054598266257588,1.4516797096334044,5078,danger
2016,Philippines,Eastern,781696,43,19.95167154956708,2483.1124331372744,22.331875544216164,0.11067636884845916,0.08081570490242128,10.479508947530633,0.02885864879058252,38,0.18017357888031585,1.6460833847786576,4723,danger
2017,Malaysia,Eastern,4162340,94,47.682328779543816,3744.5048499906343,28.644029871943978,0.12683157276771787,0.017619440616424755,16.260507094031627,0.01118378429544357,32,0.0625891234696717,0.6257126502307464,5490,safe
2019,Brazil,Amazonas,1690456,81,21.93089816936491,1635.1431164439125,23.09368562080013,0.10166048430299848,0.0606216642220766,26.3973629505401,0.023291147597997202,66,0.11483239992191659,0.7410733773372584,5543,danger
2023,Madagascar,Santa Cruz,4929723,76,41.02021186875997,1432.7200633543107,26.94131653976237,0.027794915995420152,0.033692191307674556,21.07883467709275,0.015986205582323006,59,0.1001510549481972,1.599807207429465,6515,danger
2016,Congo,Madre de Dios,1490029,67,25.724871928283164,3276.930495562092,20.16124646372215,0.15593698189954666,0.05854859383150356,19.01164985632235,0.012446183709000545,30,0.09791218124552115,1.1470481845820029,3900,safe
2024,Bolivia,Central Highlands,654692,68,15.57016283138816,2501.858597001793,23.726571298941472,0.15197268256683152,0.0315653626982324,15.710501434306792,0.016397898425552844,52,0.09122107990344253,1.1689479056066086,6371,danger
2022,Vietnam,Eastern,4957335,65,10.428611907814357,3735.355337145314,23.517098179588082,0.06922363108363427,0.008693956069225418,15.960850455827117,0.006780167938530813,19,0.041125895106456256,0.9629115224531549,7680,safe
2016,Bolivia,Palawan,2891098,58,31.770293480610032,1439.8436714795268,25.434844285830145,0.06818545659339607,0.022295000855775363,17.66202867181169,0.02496718427325906,85,0.15114198449847857,1.4110345752166156,7862,danger
2019,Vietnam,Palawan,2157888,96,49.03115274195731,2937.783679069118,20.727362617771966,0.16918986237204853,0.01880585664790756,26.71141419929121,0.011082548199574178,39,0.09026720654785775,0.7777475681243039,3712,safe
2021,Malaysia,Amazon,3085917,98,24.76544775236818,1698.6374384554451,27.901313737261084,0.02374787897085206,0.04280193524396439,29.344264136165368,0.02313530307982426,60,0.19170325500052116,1.4403744189708434,4329,danger
2022,Vietnam,Sumatra,2324964,77,24.287693359721793,1470.2812859549178,22.177808017675687,0.1774099781877475,0.06582837834261573,18.77310762700749,0.006708709286204868,42,0.05216168543855526,0.7606982857028595,5619,safe
2015,Indonesia,Central Highlands,1888509,99,23.763664713977683,3050.2882454718115,26.7703781488201,0.058765721080223744,0.026380607494635756,17.867056774955238,0.02887746390414215,27,0.13654876792540824,0.5957390520645705,3194,danger
2020,Madagascar,Eastern,4254542,62,30.821753492194336,2781.0538597261993,28.032121232440932,0.12266710207354384,0.0012069935300617952,26.931015516397256,0.009825374635142464,87,0.1881434159278217,0.9955365330485915,6906,safe
2015,Madagascar,Central,2998214,89,27.626595336971743,3264.4823750869937,25.61876956241513,0.1878388940103378,0.05189373642647569,18.538106412726073,0.02706855190517701,31,0.13269166460321852,0.8467105130147715,3378,danger
2016,Indonesia,Eastern,4608502,60,45.19658506908058,1928.3877293385472,27.408832067219855,0.13884327529196283,0.06057594893589721,21.040363445913023,0.025236830240385862,73,0.17425458152347895,1.8334874578344986,3312,danger
2015,Peru,Amazon,2068146,38,30.22083166893961,2343.91496914657,26.618603122150056,0.08874166436873694,0.09628704940018097,14.61883329197489,0.0291964981020354,30,0.16549619195140122,0.58243018080294,4915,danger
2019,Malaysia,Palawan,983455,35,30.310313527542753,2216.4150289912554,23.555297971520076,0.1410114996920289,0.05894708030932469,24.870050715581506,0.01694726652364374,10,0.07202354309780078,0.7649205388611843,2749,danger
2024,Peru,Madre de Dios,4536405,56,15.534863788822264,3952.2683918995426,28.088585390335652,0.07535613090011033,0.047117255937814184,20.63976636541564,0.02318493234614879,24,0.12002478798789931,1.323079408374574,7292,danger
2023,Peru,Central,1047219,93,49.30958163641544,1876.7468702181636,22.94701369885528,0.06267909910634537,0.057340162589770385,26.18069100480683,0.0142677664259446,45,0.03125226796227112,1.2216007862712104,2300,safe
2020,Bolivia,Santa Cruz,2686268,80,19.99891563475319,1884.4517150403008,25.712129177515173,0.19936982280758916,0.09279006298620271,25.614654600573395,0.009609205950492345,56,0.10710517653911991,0.5687780275620523,6695,safe
2015,Philippines,Sarawak,4945975,5,12.934562698384106,2063.6446264858223,27.453977391415396,0.15265014392415968,0.08283781456016463,14.300095365400571,0.016076898323336218,63,0.046084394362867445,0.5108786420227167,5982,danger
2015,Bolivia,Madre de Dios,4487793,59,36.525849959008355,2693.7822438709645,23.789559098125075,0.13249679570254536,0.0322978733363808,24.312711011155248,0.009143725384711372,95,0.14874736299048913,1.9821019129417248,6624,safe
2016,Philippines,Sarawak,2124777,26,33.8146548062749,1756.9682327912356,23.027676076174252,0.07750503221167056,0.023725436365713726,26.00108815902743,0.029551115569659597,41,0.10561168437842493,1.4882520505382573,5837,danger
2023,Congo,Central Highlands,3371656,44,26.605826159709828,3745.869821137822,24.593460101728226,0.019340557539459152,0.026263361236607365,16.9221448156479,0.007406162278517909,67,0.0822454725263321,1.0481091963523352,2277,safe
2017,Vietnam,Sumatra,4355933,5,26.887689355227124,1797.0566945987905,28.179634943491536,0.015900806446679565,0.0504421039715213,13.452182258045491,0.01973029308631551,55,0.053759419233395514,1.205648371494862,6758,danger
2015,Philippines,Central,2826729,69,41.40255684185725,3687.447194680584,29.29921763145665,0.11529443853527177,0.07440494512285778,10.052643111591763,0.020661596381351396,63,0.1997396963682574,0.8998251806814304,4558,danger
2019,Indonesia,Amazonas,4407129,67,17.828505603985963,1310.425190939754,25.450834128598903,0.1547862169974197,0.05032192071829621,19.018073061862964,0.018451988571851353,42,0.014342104176986538,1.0173106755398147,7465,danger
2021,Bolivia,Central,595556,58,42.810132757795586,2969.688107198957,26.61466205323652,0.11210204618433246,0.006779639582811259,17.04865463077683,0.021554647142795837,48,0.008712136114484004,1.473566700902321,5917,danger
2020,Malaysia,Eastern,2397883,46,35.94988455580072,3720.9565553147313,29.03273622238914,0.1697491636684318,0.0723580700439981,21.09819667650818,0.007904519375297273,32,0.043451480098772914,1.824217698301056,4161,safe
2015,Vietnam,Palawan,3969992,25,26.758790951180977,1506.2483151946885,20.985468514129423,0.01635104128771211,0.08059701286709539,13.760821851775715,0.018875463105132276,52,0.19421449172556393,0.7761950346217773,6675,danger
2019,Congo,Eastern,2055537,83,28.321144663354744,3904.980880297765,22.32078577866165,0.07968289452092861,0.028949786511971966,27.193310953329505,0.012180314278184038,64,0.1958476336639969,1.7605422580779782,7626,safe
2019,Philippines,Eastern,1152755,85,20.265888287443833,2358.650081246535,27.089000062515822,0.055043374323093835,0.06641257392833504,15.155104312562193,0.028504401582526415,11,0.13098554695442718,0.6823349442774036,3389,danger
2020,Congo,Central Highlands,4166344,26,40.08457330787899,3837.1453253230734,28.237444619122996,0.09498186394985318,0.04265919010543934,14.528592101752999,0.024051791335993142,75,0.17602133344128096,0.8224883353825868,2690,danger
2017,Malaysia,Madre de Dios,4026362,42,30.514989692210712,3030.460130890141,28.57029028330578,0.023751514706883272,0.0889119355727443,19.614281129687118,0.029312862053993565,47,0.04279234616815908,0.555762932074469,6732,danger
2019,Peru,Amazonas,1243088,84,22.834181709993743,1904.7606096206546,24.151071768549325,0.1912850118985038,0.08452255581607399,19.977020474885485,0.005938901743504739,38,0.19440841883532473,0.7112177931394992,5468,safe
2021,Madagascar,Amazonas,3095834,12,33.84200463043801,1564.9075747513193,20.89339902291867,0.05241852620317858,0.05254319983096423,14.301704575701857,0.012128329379517716,76,0.028556970027912933,1.8759547181960758,3848,safe
2019,Malaysia,Eastern,559778,66,49.82937808205292,1911.2051386752983,24.3778147729962,0.18523847734188112,0.06915055458135945,15.437214534518315,0.009885564665958725,80,0.020225037636331655,1.1891581199275678,6918,safe
2019,Colombia,Sarawak,1594409,51,27.410491186262153,1279.052227788025,22.307345902070537,0.09091969945696954,0.0883349701022104,13.394104783104899,0.005278864682795763,45,0.02244230784945458,0.6164987926675303,7969,safe
2019,Malaysia,Central Highlands,3153528,21,46.827656031144784,1431.6038990299894,22.911964549966243,0.19724958531849143,0.049571701007827554,24.369203566463334,0.011058143256158035,38,0.11462558465451295,1.939590257058442,6970,safe
2024,Congo,Eastern,4604399,21,23.800673596982644,1313.9813210394434,27.72267556837506,0.11527109285744004,0.0313250740488822,25.40178062508164,0.02196939958801072,46,0.1561948801436105,1.8184884616379753,5816,danger
2024,Indonesia,Sumatra,2013083,94,12.189308276999435,2268.830631224673,20.755270860258868,0.18685824419340344,0.07536661379095813,19.246569949185652,0.010777223053364213,96,0.07333343557492662,1.6320237813022118,2939,safe
2017,Bolivia,Palawan,3842103,17,18.169684254737156,3386.7351287727593,28.275812174807022,0.01101630785190234,0.02200662547846918,24.28174045370035,0.017725086137065454,54,0.1955791975572253,1.9002091879213368,7778,danger
2015,Indonesia,Madre de Dios,2673513,21,26.74780573310737,1424.1506626490204,24.27669085824169,0.15216537317437104,0.03885311480060421,24.718707838748912,0.027195452874124965,25,0.0868840276236659,0.8301941312536463,7037,danger
